track_id,label,source,frame,keyframe,outside,occluded,xtl,ytl,xbr,ybr,z_order
2,Book,manual,0,1,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,1,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,2,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,3,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,4,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,5,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,6,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,7,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,8,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,9,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,10,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,11,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,12,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,13,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,14,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,15,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,16,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,17,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,18,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,19,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,20,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,21,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,22,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,23,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,24,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,25,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,26,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,27,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,28,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,29,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,30,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,31,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,32,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,33,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,34,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,35,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,36,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,37,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,38,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,39,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,40,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,41,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,42,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,43,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,44,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,45,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,46,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,47,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,48,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,49,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,50,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,51,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,52,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,53,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,54,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,55,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,56,0,0,0,803.75,1167.61,981.7,1303.41,0
2,Book,manual,57,1,1,0,803.75,1167.61,981.7,1303.41,0
3,Stool,manual,0,1,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,1,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,2,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,3,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,4,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,5,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,6,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,7,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,8,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,9,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,10,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,11,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,12,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,13,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,14,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,15,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,16,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,17,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,18,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,19,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,20,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,21,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,22,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,23,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,24,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,25,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,26,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,27,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,28,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,29,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,30,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,31,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,32,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,33,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,34,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,35,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,36,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,37,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,38,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,39,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,40,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,41,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,42,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,43,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,44,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,45,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,46,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,47,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,48,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,49,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,50,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,51,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,52,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,53,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,54,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,55,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,56,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,57,0,0,0,669.5,1172.29,1051.94,1620.29,0
3,Stool,manual,58,1,1,0,669.5,1172.29,1051.94,1620.29,0
4,Ball,manual,46,1,0,0,802.19,630.63,1080,1084.88,0
4,Ball,manual,47,1,0,0,780.3,625.95,1080,1080.2,0
4,Ball,manual,48,1,0,0,755.3,625.95,1080,1080.2,0
4,Ball,manual,49,1,0,0,727.2,625.95,1080,1080.2,0
4,Ball,manual,50,1,0,0,711.6,625.95,1080,1080.2,0
4,Ball,manual,51,1,0,0,681.9,625.95,1080,1080.2,0
4,Ball,manual,52,1,0,0,685,647.78,1051.9,1041.17,0
4,Ball,manual,53,1,0,0,661.59,646.21,1028.49,1039.61,0
4,Ball,manual,54,0,0,0,637.39,645.43,1004.29,1038.83,0
4,Ball,manual,55,1,0,0,613.2,644.65,980.1,1038.05,0
4,Ball,manual,56,1,0,0,592.9,641.53,959.8,1034.93,0
4,Ball,manual,57,1,0,0,561.69,636.85,928.58,1030.24,0
4,Ball,manual,58,1,0,0,539.83,636.85,906.73,1030.24,0
4,Ball,manual,59,1,0,0,521.1,636.85,888,1030.24,0
4,Ball,manual,60,0,0,0,491.44,654.02,858.34,1047.41,0
4,Ball,manual,61,1,0,0,461.78,671.19,828.68,1064.58,0
4,Ball,manual,62,1,0,0,438.37,686.8,805.27,1080.19,0
4,Ball,manual,63,1,0,0,413.39,741.46,761.56,1081.76,0
4,Ball,manual,64,1,0,0,394.66,743.02,742.83,1083.32,0
4,Ball,manual,65,1,0,0,360.32,749.27,708.49,1089.56,0
4,Ball,manual,66,0,0,0,339.25,746.14,687.41,1086.44,0
4,Ball,manual,67,1,0,0,318.17,743.02,666.34,1083.32,0
4,Ball,manual,68,1,0,0,299.44,744.58,647.61,1084.88,0
4,Ball,manual,69,1,0,0,302.56,732.09,650.73,1072.39,0
4,Ball,manual,70,1,0,0,272.91,724.29,621.07,1064.58,0
4,Ball,manual,71,1,0,0,251.05,713.36,599.22,1053.66,0
4,Ball,manual,72,0,0,0,238.04,714.92,586.21,1055.22,0
4,Ball,manual,73,0,0,0,225.04,716.48,573.21,1056.78,0
4,Ball,manual,74,1,0,0,212.03,718.04,560.2,1058.34,0
4,Ball,manual,75,0,0,0,207.36,725.46,546.15,1054.43,0
4,Ball,manual,76,0,0,0,202.69,732.88,532.1,1050.53,0
4,Ball,manual,77,0,0,0,198.02,740.3,518.05,1046.63,0
4,Ball,manual,78,1,0,0,193.35,747.72,504,1042.73,0
4,Ball,manual,79,0,0,0,196.86,747.72,507.51,1042.73,0
4,Ball,manual,80,0,0,0,200.37,747.72,511.03,1042.73,0
4,Ball,manual,81,0,0,0,203.88,747.72,514.54,1042.73,0
4,Ball,manual,82,0,0,0,207.39,747.72,518.05,1042.73,0
4,Ball,manual,83,0,0,0,210.91,747.72,521.56,1042.73,0
4,Ball,manual,84,0,0,0,214.42,747.72,525.07,1042.73,0
4,Ball,manual,85,0,0,0,217.93,747.72,528.59,1042.73,0
4,Ball,manual,86,1,0,0,221.44,747.72,532.1,1042.73,0
4,Ball,manual,87,0,0,0,244.34,741.98,537.3,1023.47,0
4,Ball,manual,88,0,0,0,267.24,736.24,542.51,1004.22,0
4,Ball,manual,89,1,0,0,290.14,730.5,547.71,984.97,0
4,Ball,manual,90,1,0,0,312,730.5,569.56,984.97,0
4,Ball,manual,91,1,0,0,329.17,722.7,586.73,977.16,0
4,Ball,manual,92,0,0,0,354.15,710.21,611.71,964.68,0
4,Ball,manual,93,1,0,0,379.12,697.72,636.69,952.19,0
4,Ball,manual,94,1,0,0,394.73,691.48,652.29,945.95,0
4,Ball,manual,95,0,0,0,394.73,691.48,652.29,944.54,0
4,Ball,manual,96,0,0,0,394.73,691.48,652.29,943.13,0
4,Ball,manual,97,0,0,0,394.73,691.48,652.29,941.72,0
4,Ball,manual,98,0,0,0,394.73,691.48,652.29,940.32,0
4,Ball,manual,99,0,0,0,394.73,691.48,652.29,938.91,0
4,Ball,manual,100,0,0,0,394.73,691.48,652.29,937.5,0
4,Ball,manual,101,0,0,0,394.73,691.48,652.29,936.09,0
4,Ball,manual,102,0,0,0,394.73,691.48,652.29,934.69,0
4,Ball,manual,103,0,0,0,394.73,691.48,652.29,933.28,0
4,Ball,manual,104,0,0,0,394.73,691.48,652.29,931.87,0
4,Ball,manual,105,0,0,0,394.73,691.48,652.29,930.47,0
4,Ball,manual,106,0,0,0,394.73,691.48,652.29,929.06,0
4,Ball,manual,107,0,0,0,394.73,691.48,652.29,927.65,0
4,Ball,manual,108,0,0,0,394.73,691.48,652.29,926.24,0
4,Ball,manual,109,0,0,0,394.73,691.48,652.29,924.84,0
4,Ball,manual,110,0,0,0,394.73,691.48,652.29,923.43,0
4,Ball,manual,111,0,0,0,394.73,691.48,652.29,922.02,0
4,Ball,manual,112,0,0,0,394.73,691.48,652.29,920.61,0
4,Ball,manual,113,0,0,0,394.73,691.48,652.29,919.21,0
4,Ball,manual,114,1,0,0,394.73,691.48,652.29,917.8,0
4,Ball,manual,115,0,0,0,392.08,689.61,649.64,915.93,0
4,Ball,manual,116,0,0,0,389.42,687.73,646.99,914.05,0
4,Ball,manual,117,0,0,0,386.77,685.86,644.33,912.18,0
4,Ball,manual,118,0,0,0,384.12,683.99,641.68,910.31,0
4,Ball,manual,119,0,0,0,381.46,682.11,639.03,908.43,0
4,Ball,manual,120,0,0,0,378.81,680.24,636.37,906.56,0
4,Ball,manual,121,0,0,0,376.15,678.37,633.72,904.69,0
4,Ball,manual,122,0,0,0,373.5,676.49,631.07,902.81,0
4,Ball,manual,123,0,0,0,370.85,674.62,628.41,900.94,0
4,Ball,manual,124,1,0,0,368.19,672.75,625.76,899.07,0
4,Ball,manual,125,0,0,0,366.79,673.14,624.35,899.46,0
4,Ball,manual,126,0,0,0,365.38,673.53,622.95,899.85,0
4,Ball,manual,127,0,0,0,363.98,673.92,621.54,900.24,0
4,Ball,manual,128,0,0,0,362.57,674.31,620.14,900.63,0
4,Ball,manual,129,0,0,0,361.17,674.7,618.73,901.02,0
4,Ball,manual,130,0,0,0,359.76,675.09,617.33,901.41,0
4,Ball,manual,131,0,0,0,358.36,675.48,615.92,901.8,0
4,Ball,manual,132,0,0,0,356.96,675.87,614.52,902.19,0
4,Ball,manual,133,0,0,0,355.55,676.26,613.11,902.58,0
4,Ball,manual,134,0,0,0,354.15,676.65,611.71,902.97,0
4,Ball,manual,135,0,0,0,352.74,677.04,610.31,903.36,0
4,Ball,manual,136,0,0,0,351.34,677.43,608.9,903.75,0
4,Ball,manual,137,0,0,0,349.93,677.82,607.5,904.14,0
4,Ball,manual,138,0,0,0,348.53,678.21,606.09,904.53,0
4,Ball,manual,139,0,0,0,347.12,678.6,604.69,904.92,0
4,Ball,manual,140,0,0,0,345.72,678.99,603.28,905.31,0
4,Ball,manual,141,0,0,0,344.31,679.38,601.88,905.7,0
4,Ball,manual,142,0,0,0,342.91,679.77,600.47,906.09,0
4,Ball,manual,143,0,0,0,341.5,680.16,599.07,906.48,0
4,Ball,manual,144,1,0,0,340.1,680.55,597.66,906.87,0
4,Ball,manual,145,0,0,0,340.02,681.53,597.58,907.85,0
4,Ball,manual,146,0,0,0,339.94,682.5,597.51,908.82,0
4,Ball,manual,147,0,0,0,339.86,683.48,597.43,909.8,0
4,Ball,manual,148,0,0,0,339.79,684.46,597.35,910.77,0
4,Ball,manual,149,0,0,0,339.71,685.43,597.27,911.75,0
4,Ball,manual,150,0,0,0,339.63,686.41,597.19,912.73,0
4,Ball,manual,151,0,0,0,339.55,687.38,597.12,913.7,0
4,Ball,manual,152,0,0,0,339.47,688.36,597.04,914.68,0
4,Ball,manual,153,0,0,0,339.4,689.33,596.96,915.65,0
4,Ball,manual,154,0,0,0,339.32,690.31,596.88,916.63,0
4,Ball,manual,155,0,0,0,339.24,691.28,596.8,917.6,0
4,Ball,manual,156,0,0,0,339.16,692.26,596.73,918.58,0
4,Ball,manual,157,0,0,0,339.08,693.24,596.65,919.55,0
4,Ball,manual,158,0,0,0,339.01,694.21,596.57,920.53,0
4,Ball,manual,159,0,0,0,338.93,695.19,596.49,921.51,0
4,Ball,manual,160,0,0,0,338.85,696.16,596.41,922.48,0
4,Ball,manual,161,0,0,0,338.77,697.14,596.34,923.46,0
4,Ball,manual,162,0,0,0,338.69,698.11,596.26,924.43,0
4,Ball,manual,163,0,0,0,338.62,699.09,596.18,925.41,0
4,Ball,manual,164,0,0,0,338.54,700.06,596.1,926.38,0
4,Ball,manual,165,0,0,0,338.46,701.04,596.02,927.36,0
4,Ball,manual,166,0,0,0,338.38,702.02,595.95,928.34,0
4,Ball,manual,167,0,0,0,338.3,702.99,595.87,929.31,0
4,Ball,manual,168,0,0,0,338.23,703.97,595.79,930.29,0
4,Ball,manual,169,0,0,0,338.15,704.94,595.71,931.26,0
4,Ball,manual,170,0,0,0,338.07,705.92,595.63,932.24,0
4,Ball,manual,171,0,0,0,337.99,706.89,595.56,933.21,0
4,Ball,manual,172,0,0,0,337.91,707.87,595.48,934.19,0
4,Ball,manual,173,0,0,0,337.83,708.84,595.4,935.16,0
4,Ball,manual,174,0,0,0,337.76,709.82,595.32,936.14,0
4,Ball,manual,175,0,0,0,337.68,710.8,595.24,937.12,0
4,Ball,manual,176,0,0,0,337.6,711.77,595.17,938.09,0
4,Ball,manual,177,0,0,0,337.52,712.75,595.09,939.07,0
4,Ball,manual,178,0,0,0,337.44,713.72,595.01,940.04,0
4,Ball,manual,179,0,0,0,337.37,714.7,594.93,941.02,0
4,Ball,manual,180,0,0,0,337.29,715.67,594.85,941.99,0
4,Ball,manual,181,0,0,0,337.21,716.65,594.78,942.97,0
4,Ball,manual,182,0,0,0,337.13,717.62,594.7,943.94,0
4,Ball,manual,183,0,0,0,337.05,718.6,594.62,944.92,0
4,Ball,manual,184,1,0,0,336.98,719.58,594.54,945.9,0
4,Ball,manual,185,0,0,0,333.99,716.54,591.55,942.86,0
4,Ball,manual,186,0,0,0,331,713.51,588.56,939.83,0
4,Ball,manual,187,0,0,0,328.01,710.48,585.58,936.8,0
4,Ball,manual,188,0,0,0,325.02,707.44,582.59,933.76,0
4,Ball,manual,189,0,0,0,322.04,704.41,579.6,930.73,0
4,Ball,manual,190,0,0,0,319.05,701.38,576.61,927.7,0
