Frame,Object ID,x1,y1,x2,y2
82,0,730.61,1115.2,811.78,1219.78
83,0,730.64,1115.05,811.81,1219.63
84,0,730.68,1114.9,811.85,1219.48
85,0,730.72,1114.75,811.89,1219.33
86,0,730.76,1114.6,811.93,1219.18
87,0,730.79,1114.45,811.96,1219.03
88,0,730.83,1114.3,812,1218.88
89,0,730.87,1114.15,812.04,1218.73
90,0,730.91,1114,812.08,1218.58
91,0,730.94,1113.85,812.11,1218.43
92,0,730.98,1113.7,812.15,1218.28
93,0,731.02,1113.55,812.19,1218.13
94,0,731.06,1113.4,812.23,1217.98
95,0,731.09,1113.25,812.26,1217.83
96,0,731.13,1113.1,812.3,1217.68
97,0,731.17,1112.95,812.34,1217.53
98,0,731.21,1112.8,812.38,1217.38
99,0,731.24,1112.65,812.41,1217.23
100,0,731.28,1112.5,812.45,1217.08
101,0,731.32,1112.35,812.49,1216.93
102,0,731.36,1112.2,812.53,1216.78
103,0,731.39,1112.05,812.56,1216.63
104,0,731.43,1111.9,812.6,1216.48
105,0,731.47,1111.74,812.64,1216.33
106,0,731.51,1111.59,812.68,1216.18
107,0,731.54,1111.44,812.71,1216.03
108,0,731.58,1111.29,812.75,1215.88
109,0,731.62,1111.14,812.79,1215.73
110,0,731.66,1110.99,812.83,1215.58
111,0,731.69,1110.84,812.86,1215.43
112,0,731.73,1110.69,812.9,1215.28
113,0,731.77,1110.54,812.94,1215.13
114,0,731.81,1110.39,812.98,1214.98
115,0,731.84,1110.24,813.01,1214.83
116,0,731.88,1110.09,813.05,1214.68
117,0,731.92,1109.94,813.09,1214.53
118,0,731.96,1109.79,813.13,1214.38
119,0,731.99,1109.64,813.16,1214.23
120,0,732.03,1109.49,813.2,1214.08
121,0,732.07,1109.34,813.24,1213.93
122,0,732.11,1109.19,813.28,1213.78
123,0,732.14,1109.04,813.31,1213.63
124,0,732.18,1108.89,813.35,1213.48
125,0,732.22,1108.74,813.39,1213.33
126,0,732.26,1108.59,813.43,1213.18
127,0,732.29,1108.44,813.46,1213.03
128,0,732.33,1108.29,813.5,1212.88
129,0,732.37,1108.14,813.54,1212.73
130,0,732.41,1107.99,813.58,1212.58
131,0,732.44,1107.84,813.62,1212.43
132,0,732.48,1107.69,813.65,1212.28
133,0,732.52,1107.54,813.69,1212.13
134,0,732.56,1107.39,813.73,1211.98
135,0,732.59,1107.24,813.77,1211.83
136,0,732.63,1107.09,813.8,1211.68
137,0,732.67,1106.94,813.84,1211.53
138,0,732.71,1106.79,813.88,1211.38
139,0,732.74,1106.64,813.92,1211.23
140,0,732.78,1106.49,813.95,1211.08
141,0,732.82,1106.34,813.99,1210.93
142,0,732.86,1106.19,814.03,1210.78
143,0,732.89,1106.04,814.07,1210.63
144,0,732.93,1105.89,814.1,1210.48
145,0,732.97,1105.74,814.14,1210.33
146,0,733.01,1105.59,814.18,1210.18
147,0,733.04,1105.44,814.22,1210.03
148,0,733.08,1105.29,814.25,1209.88
149,0,733.12,1105.14,814.29,1209.73
150,0,733.16,1104.99,814.33,1209.58
151,0,733.19,1104.84,814.37,1209.43
152,0,733.23,1104.69,814.4,1209.28
153,0,733.27,1104.54,814.44,1209.13
154,0,733.31,1104.39,814.48,1208.98
155,0,733.34,1104.24,814.52,1208.83
156,0,733.38,1104.09,814.55,1208.68
157,0,733.42,1103.94,814.59,1208.53
158,0,733.46,1103.79,814.63,1208.38
159,0,733.5,1103.64,814.67,1208.23
160,0,733.53,1103.49,814.7,1208.08
161,0,733.57,1103.34,814.74,1207.93
162,0,733.61,1103.19,814.78,1207.78
163,0,733.65,1103.04,814.82,1207.63
164,0,733.68,1102.89,814.85,1207.48
165,0,733.72,1102.74,814.89,1207.32
166,0,733.76,1102.59,814.93,1207.17
167,0,733.8,1102.44,814.97,1207.02
168,0,733.83,1102.29,815,1206.87
169,0,733.87,1102.14,815.04,1206.72
170,0,733.91,1101.99,815.08,1206.57
171,0,733.95,1101.84,815.12,1206.42
172,0,733.98,1101.69,815.15,1206.27
173,0,734.02,1101.54,815.19,1206.12
174,0,734.06,1101.39,815.23,1205.97
175,0,734.1,1101.24,815.27,1205.82
176,0,734.13,1101.09,815.3,1205.67
177,0,734.17,1100.94,815.34,1205.52
178,0,734.21,1100.79,815.38,1205.37
179,0,734.25,1100.64,815.42,1205.22
180,0,734.28,1100.49,815.45,1205.07
181,0,734.32,1100.34,815.49,1204.92
182,0,734.36,1100.19,815.53,1204.77
183,0,734.4,1100.04,815.57,1204.62
184,0,734.43,1099.89,815.6,1204.47
185,0,734.47,1099.74,815.64,1204.32
186,0,734.51,1099.59,815.68,1204.17
187,0,734.55,1099.44,815.72,1204.02
188,0,734.58,1099.29,815.75,1203.87
189,0,734.62,1099.14,815.79,1203.72
190,0,734.66,1098.99,815.83,1203.57
191,0,734.7,1098.84,815.87,1203.42
192,0,734.73,1098.69,815.9,1203.27
193,0,734.77,1098.54,815.94,1203.12
194,0,734.81,1098.39,815.98,1202.97
195,0,734.85,1098.24,816.02,1202.82
196,0,734.88,1098.09,816.05,1202.67
197,0,734.92,1097.94,816.09,1202.52
198,0,734.96,1097.79,816.13,1202.37
199,0,735,1097.64,816.17,1202.22
200,0,735.03,1097.49,816.2,1202.07
201,0,735.07,1097.34,816.24,1201.92
202,0,735.11,1097.19,816.28,1201.77
203,0,735.15,1097.04,816.32,1201.62
204,0,735.18,1096.89,816.35,1201.47
205,0,735.22,1096.74,816.39,1201.32
206,0,735.26,1096.59,816.43,1201.17
207,0,735.3,1096.44,816.47,1201.02
208,0,735.33,1096.29,816.5,1200.87
209,0,735.37,1096.14,816.54,1200.72
210,0,735.41,1095.99,816.58,1200.57
211,0,735.45,1095.84,816.62,1200.42
212,0,735.48,1095.69,816.65,1200.27
213,0,735.52,1095.54,816.69,1200.12
214,0,735.56,1095.39,816.73,1199.97
215,0,735.6,1095.24,816.77,1199.82
216,0,735.63,1095.09,816.8,1199.67
217,0,735.67,1094.93,816.84,1199.52
218,0,735.71,1094.78,816.88,1199.37
219,0,735.75,1094.63,816.92,1199.22
220,0,735.78,1094.48,816.95,1199.07
221,0,735.82,1094.33,816.99,1198.92
222,0,735.86,1094.18,817.03,1198.77
223,0,735.9,1094.03,817.07,1198.62
224,0,735.93,1093.88,817.1,1198.47
225,0,735.97,1093.73,817.14,1198.32
226,0,736.01,1093.58,817.18,1198.17
227,0,736.05,1093.43,817.22,1198.02
228,0,736.08,1093.28,817.25,1197.87
229,0,736.12,1093.13,817.29,1197.72
230,0,736.16,1092.98,817.33,1197.57
231,0,736.2,1092.83,817.37,1197.42
232,0,736.23,1092.68,817.41,1197.27
233,0,736.27,1092.53,817.44,1197.12
234,0,736.31,1092.38,817.48,1196.97
235,0,736.35,1092.23,817.52,1196.82
236,0,736.38,1092.08,817.56,1196.67
237,0,736.42,1091.93,817.59,1196.52
238,0,736.46,1091.78,817.63,1196.37
239,0,736.5,1091.63,817.67,1196.22
240,0,736.53,1091.48,817.71,1196.07
241,0,736.57,1091.33,817.74,1195.92
242,0,736.61,1091.18,817.78,1195.77
243,0,736.65,1091.03,817.82,1195.62
244,0,736.68,1090.88,817.86,1195.47
245,0,736.72,1090.73,817.89,1195.32
246,0,736.76,1090.58,817.93,1195.17
247,0,736.8,1090.43,817.97,1195.02
248,0,736.83,1090.28,818.01,1194.87
249,0,736.87,1090.13,818.04,1194.72
250,0,736.91,1089.98,818.08,1194.57
251,0,736.95,1089.83,818.12,1194.42
252,0,736.98,1089.68,818.16,1194.27
253,0,737.02,1089.53,818.19,1194.12
254,0,737.06,1089.38,818.23,1193.97
255,0,737.1,1089.23,818.27,1193.82
256,0,737.13,1089.08,818.31,1193.67
257,0,737.17,1088.93,818.34,1193.52
258,0,737.21,1088.78,818.38,1193.37
259,0,737.25,1088.63,818.42,1193.22
260,0,737.28,1088.48,818.46,1193.07
261,0,737.32,1088.33,818.49,1192.92
262,0,737.36,1088.18,818.53,1192.77
263,0,737.4,1088.03,818.57,1192.62
264,0,737.44,1087.88,818.61,1192.47
265,0,737.47,1087.73,818.64,1192.32
266,0,737.51,1087.58,818.68,1192.17
267,0,737.55,1087.43,818.72,1192.02
268,0,737.59,1087.28,818.76,1191.87
269,0,737.62,1087.13,818.79,1191.72
270,0,737.66,1086.98,818.83,1191.57
271,0,737.7,1086.83,818.87,1191.42
272,0,737.74,1086.68,818.91,1191.27
273,0,737.77,1086.53,818.94,1191.12
274,0,737.81,1086.38,818.98,1190.97
275,0,737.85,1086.23,819.02,1190.82
276,0,737.89,1086.08,819.06,1190.66
277,0,737.92,1085.93,819.09,1190.51
278,0,737.96,1085.78,819.13,1190.36
279,0,738,1085.63,819.17,1190.21
280,0,738.04,1085.48,819.21,1190.06
281,0,738.07,1085.33,819.24,1189.91
282,0,738.11,1085.18,819.28,1189.76
283,0,738.15,1085.03,819.32,1189.61
284,0,738.19,1084.88,819.36,1189.46
285,0,738.19,1086.75,819.36,1191.34
286,0,738.19,1088.63,819.36,1193.21
287,0,738.19,1090.5,819.36,1195.08
288,0,738.19,1092.37,819.36,1196.96
289,0,738.19,1094.25,819.36,1198.83
290,0,738.19,1096.12,819.36,1200.7
291,0,738.19,1097.99,819.36,1202.58
292,0,738.19,1099.86,819.36,1204.45
293,0,738.19,1101.74,819.36,1206.32
294,0,738.19,1103.61,819.36,1208.2
295,0,736.32,1104.08,818.58,1208.67
296,0,734.45,1104.55,817.8,1209.13
297,0,732.58,1105.02,817.01,1209.6
298,0,730.71,1105.48,816.23,1210.07
299,0,728.84,1105.95,815.45,1210.54
300,0,726.97,1106.42,814.67,1211.01
301,0,725.11,1106.89,813.89,1211.48
302,0,723.24,1107.36,813.11,1211.94
303,0,721.37,1107.83,812.33,1212.41
304,0,719.5,1108.29,811.55,1212.88
305,0,719.5,1108.29,811.55,1212.88
306,0,719.5,1108.29,811.55,1212.88
307,0,719.5,1108.29,811.55,1212.88
308,0,719.5,1108.29,811.55,1212.88
309,0,719.5,1108.29,811.55,1212.88
310,0,719.5,1108.29,811.55,1212.88
311,0,719.5,1108.29,811.55,1212.88
312,0,719.5,1108.29,811.55,1212.88
313,0,719.5,1108.29,811.55,1212.88
314,0,719.5,1108.29,811.55,1212.88
315,0,719.5,1108.29,811.55,1212.88
316,0,719.5,1108.29,811.55,1212.88
317,0,719.5,1108.29,811.55,1212.88
318,0,719.5,1108.29,811.55,1212.88
319,0,719.5,1108.29,811.55,1212.88
320,0,719.5,1108.29,811.55,1212.88
321,0,719.5,1108.29,811.55,1212.88
322,0,719.5,1108.29,811.55,1212.88
323,0,719.5,1108.29,811.55,1212.88
324,0,719.5,1108.29,811.55,1212.88
325,0,719.5,1108.29,811.55,1212.88
326,0,719.5,1108.29,811.55,1212.88
327,0,719.5,1108.29,811.55,1212.88
328,0,719.5,1108.29,811.55,1212.88
329,0,719.5,1108.29,811.55,1212.88
330,0,719.5,1108.29,811.55,1212.88
331,0,719.5,1108.29,811.55,1212.88
332,0,719.5,1108.29,811.55,1212.88
333,0,719.5,1108.29,811.55,1212.88
334,0,719.5,1108.29,811.55,1212.88
335,0,719.5,1108.29,811.55,1212.88
336,0,719.5,1108.29,811.55,1212.88
337,0,719.5,1108.29,811.55,1212.88
338,0,719.5,1108.29,811.55,1212.88
339,0,719.5,1108.29,811.55,1212.88
340,0,719.5,1108.29,811.55,1212.88
341,0,719.5,1108.29,811.55,1212.88
342,0,719.5,1108.29,811.55,1212.88
343,0,719.5,1108.29,811.55,1212.88
344,0,719.5,1108.29,811.55,1212.88
345,0,719.5,1108.29,811.55,1212.88
346,0,719.5,1108.29,811.55,1212.88
347,0,719.5,1108.29,811.55,1212.88
348,0,719.5,1108.29,811.55,1212.88
349,0,719.5,1108.29,811.55,1212.88
350,0,719.5,1108.29,811.55,1212.88
351,0,719.5,1108.29,811.55,1212.88
352,0,719.5,1108.29,811.55,1212.88
353,0,719.5,1108.29,811.55,1212.88
354,0,719.5,1108.29,811.55,1212.88
355,0,719.5,1108.29,811.55,1212.88
356,0,719.5,1108.29,811.55,1212.88
357,0,719.5,1108.29,811.55,1212.88
358,0,719.5,1108.29,811.55,1212.88
359,0,719.5,1108.29,811.55,1212.88
360,0,719.5,1108.29,811.55,1212.88
361,0,719.5,1108.29,811.55,1212.88
362,0,719.5,1108.29,811.55,1212.88
363,0,719.5,1108.29,811.55,1212.88
364,0,719.5,1108.29,811.55,1212.88
365,0,719.5,1108.29,811.55,1212.88
366,0,719.5,1108.29,811.55,1212.88
367,0,719.5,1108.29,811.55,1212.88
368,0,719.5,1108.29,811.55,1212.88
369,0,719.5,1108.29,811.55,1212.88
370,0,719.5,1108.29,811.55,1212.88
371,0,719.5,1108.29,811.55,1212.88
372,0,719.5,1108.29,811.55,1212.88
373,0,719.5,1108.29,811.55,1212.88
374,0,719.5,1108.29,811.55,1212.88
375,0,719.5,1108.29,811.55,1212.88
376,0,719.5,1108.29,811.55,1212.88
377,0,719.5,1108.29,811.55,1212.88
378,0,719.5,1108.29,811.55,1212.88
379,0,719.5,1108.29,811.55,1212.88
380,0,719.5,1108.29,811.55,1212.88
381,0,719.5,1108.29,811.55,1212.88
382,0,719.5,1108.29,811.55,1212.88
383,0,719.5,1108.29,811.55,1212.88
384,0,719.5,1108.29,811.55,1212.88
385,0,719.5,1108.29,811.55,1212.88
386,0,719.5,1108.29,811.55,1212.88
387,0,719.5,1108.29,811.55,1212.88
388,0,719.5,1108.29,811.55,1212.88
389,0,719.5,1108.29,811.55,1212.88
390,0,719.5,1108.29,811.55,1212.88
391,0,719.5,1108.29,811.55,1212.88
392,0,719.5,1108.29,811.55,1212.88
393,0,719.5,1108.29,811.55,1212.88
394,0,719.5,1108.29,811.55,1212.88
395,0,719.5,1108.29,811.55,1212.88
396,0,719.5,1108.29,811.55,1212.88
397,0,719.5,1108.29,811.55,1212.88
398,0,719.5,1108.29,811.55,1212.88
399,0,719.5,1108.29,811.55,1212.88
400,0,719.5,1108.29,811.55,1212.88
401,0,719.5,1108.29,811.55,1212.88
402,0,719.5,1108.29,811.55,1212.88
403,0,719.5,1108.29,811.55,1212.88
404,0,719.5,1108.29,811.55,1212.88
405,0,719.5,1108.29,811.55,1212.88
406,0,719.5,1108.29,811.55,1212.88
407,0,719.5,1108.29,811.55,1212.88
