Frame,Object ID,x1,y1,x2,y2
97,2,799.06,974.05,978.58,1205.07
98,2,799.06,974.05,978.58,1205.07
99,2,799.06,974.05,978.58,1205.07
100,2,799.06,974.05,978.58,1205.07
101,2,799.06,974.05,978.58,1205.07
102,2,799.06,974.05,978.58,1205.07
103,2,799.06,974.05,978.58,1205.07
104,2,799.06,974.05,978.58,1205.07
105,2,799.06,974.05,978.58,1205.07
106,2,799.06,974.05,978.58,1205.07
107,2,799.06,974.05,978.58,1205.07
108,2,799.06,974.05,978.58,1205.07
109,2,799.06,974.05,978.58,1205.07
110,2,799.06,974.05,978.58,1205.07
111,2,799.06,974.05,978.58,1205.07
112,2,799.06,974.05,978.58,1205.07
113,2,799.06,974.05,978.58,1205.07
114,2,799.06,974.05,978.58,1205.07
115,2,799.06,974.05,978.58,1205.07
116,2,799.06,974.05,978.58,1205.07
117,2,799.06,974.05,978.58,1205.07
118,2,799.06,974.05,978.58,1205.07
119,2,799.06,974.05,978.58,1205.07
120,2,799.06,974.05,978.58,1205.07
121,2,799.06,974.05,978.58,1205.07
122,2,799.06,974.05,978.58,1205.07
123,2,799.06,974.05,978.58,1205.07
124,2,799.06,974.05,978.58,1205.07
125,2,799.06,974.05,978.58,1205.07
126,2,799.06,974.05,978.58,1205.07
127,2,799.06,974.05,978.58,1205.07
128,2,799.06,974.05,978.58,1205.07
129,2,799.06,974.05,978.58,1205.07
130,2,799.06,974.05,978.58,1205.07
131,2,799.06,974.05,978.58,1205.07
132,2,799.06,974.05,978.58,1205.07
133,2,799.06,974.05,978.58,1205.07
134,2,799.06,974.05,978.58,1205.07
135,2,799.06,974.05,978.58,1205.07
136,2,799.06,974.05,978.58,1205.07
137,2,799.06,974.05,978.58,1205.07
138,2,799.06,974.05,978.58,1205.07
139,2,799.06,974.05,978.58,1205.07
140,2,799.06,974.05,978.58,1205.07
141,2,799.06,974.05,978.58,1205.07
142,2,799.06,974.05,978.58,1205.07
143,2,799.06,974.05,978.58,1205.07
144,2,799.06,974.05,978.58,1205.07
145,2,799.06,974.05,978.58,1205.07
146,2,799.06,974.05,978.58,1205.07
147,2,799.06,974.05,978.58,1205.07
148,2,799.06,974.05,978.58,1205.07
149,2,799.06,974.05,978.58,1205.07
150,2,799.06,974.05,978.58,1205.07
151,2,799.06,974.05,978.58,1205.07
152,2,799.06,974.05,978.58,1205.07
153,2,799.06,974.05,978.58,1205.07
154,2,799.06,974.05,978.58,1205.07
155,2,799.06,974.05,978.58,1205.07
156,2,799.06,974.05,978.58,1205.07
157,2,799.06,974.05,978.58,1205.07
158,2,799.06,974.05,978.58,1205.07
159,2,799.06,974.05,978.58,1205.07
160,2,799.06,974.05,978.58,1205.07
161,2,799.06,974.05,978.58,1205.07
162,2,799.06,974.05,978.58,1205.07
163,2,799.06,974.05,978.58,1205.07
164,2,799.06,974.05,978.58,1205.07
165,2,799.06,974.05,978.58,1205.07
166,2,799.06,974.05,978.58,1205.07
167,2,799.06,974.05,978.58,1205.07
168,2,799.06,974.05,978.58,1205.07
169,2,799.06,974.05,978.58,1205.07
170,2,799.06,974.05,978.58,1205.07
171,2,799.06,974.05,978.58,1205.07
172,2,799.06,974.05,978.58,1205.07
173,2,799.06,974.05,978.58,1205.07
174,2,799.06,974.05,978.58,1205.07
175,2,799.06,974.05,978.58,1205.07
176,2,799.06,974.05,978.58,1205.07
177,2,799.06,974.05,978.58,1205.07
178,2,799.06,974.05,978.58,1205.07
179,2,799.06,974.05,978.58,1205.07
180,2,799.06,974.05,978.58,1205.07
181,2,799.06,974.05,978.58,1205.07
182,2,799.06,974.05,978.58,1205.07
183,2,799.06,974.05,978.58,1205.07
184,2,799.06,974.05,978.58,1205.07
185,2,799.06,974.05,978.58,1205.07
186,2,799.06,974.05,978.58,1205.07
187,2,799.06,974.05,978.58,1205.07
188,2,799.06,974.05,978.58,1205.07
189,2,799.06,974.05,978.58,1205.07
190,2,799.06,974.05,978.58,1205.07
191,2,799.06,974.05,978.58,1205.07
192,2,799.06,974.05,978.58,1205.07
193,2,799.06,974.05,978.58,1205.07
194,2,799.06,974.05,978.58,1205.07
195,2,799.06,974.05,978.58,1205.07
196,2,799.06,974.05,978.58,1205.07
197,2,799.06,974.05,978.58,1205.07
198,2,799.06,974.05,978.58,1205.07
199,2,799.06,974.05,978.58,1205.07
200,2,799.06,974.05,978.58,1205.07
201,2,799.06,974.05,978.58,1205.07
202,2,799.06,974.05,978.58,1205.07
203,2,799.06,974.05,978.58,1205.07
204,2,799.06,974.05,978.58,1205.07
205,2,799.06,974.05,978.58,1205.07
206,2,799.06,974.05,978.58,1205.07
207,2,799.06,974.05,978.58,1205.07
208,2,799.06,974.05,978.58,1205.07
209,2,799.06,974.05,978.58,1205.07
210,2,799.06,974.05,978.58,1205.07
211,2,799.06,974.05,978.58,1205.07
212,2,799.06,974.05,978.58,1205.07
213,2,799.06,974.05,978.58,1205.07
214,2,799.06,974.05,978.58,1205.07
215,2,799.06,974.05,978.58,1205.07
216,2,799.06,974.05,978.58,1205.07
217,2,799.06,974.05,978.58,1205.07
218,2,799.06,974.05,978.58,1205.07
219,2,799.06,974.05,978.58,1205.07
220,2,799.06,974.05,978.58,1205.07
221,2,799.06,974.05,978.58,1205.07
222,2,799.06,974.05,978.58,1205.07
223,2,799.06,974.05,978.58,1205.07
224,2,799.06,974.05,978.58,1205.07
225,2,799.06,974.05,978.58,1205.07
226,2,799.06,974.05,978.58,1205.07
227,2,799.06,974.05,978.58,1205.07
228,2,799.06,974.05,978.58,1205.07
229,2,799.06,974.05,978.58,1205.07
230,2,799.06,974.05,978.58,1205.07
231,2,799.06,974.05,978.58,1205.07
232,2,799.06,974.05,978.58,1205.07
233,2,799.06,974.05,978.58,1205.07
234,2,799.06,974.05,978.58,1205.07
235,2,799.06,974.05,978.58,1205.07
236,2,799.06,974.05,978.58,1205.07
237,2,799.06,974.05,978.58,1205.07
238,2,799.06,974.05,978.58,1205.07
239,2,799.06,974.05,978.58,1205.07
240,2,799.06,974.05,978.58,1205.07
241,2,799.06,974.05,978.58,1205.07
242,2,799.06,974.05,978.58,1205.07
243,2,799.06,974.05,978.58,1205.07
244,2,799.06,974.05,978.58,1205.07
245,2,799.06,974.05,978.58,1205.07
246,2,799.06,974.05,978.58,1205.07
247,2,799.06,974.05,978.58,1205.07
248,2,799.06,974.05,978.58,1205.07
249,2,799.06,974.05,978.58,1205.07
250,2,799.06,974.05,978.58,1205.07
251,2,799.06,974.05,978.58,1205.07
252,2,799.06,974.05,978.58,1205.07
253,2,799.06,974.05,978.58,1205.07
254,2,799.06,974.05,978.58,1205.07
255,2,799.06,974.05,978.58,1205.07
256,2,799.06,974.05,978.58,1205.07
257,2,799.06,974.05,978.58,1205.07
258,2,799.06,974.05,978.58,1205.07
259,2,799.06,974.05,978.58,1205.07
260,2,799.06,974.05,978.58,1205.07
261,2,799.06,974.05,978.58,1205.07
262,2,799.06,974.05,978.58,1205.07
263,2,799.06,974.05,978.58,1205.07
264,2,799.06,974.05,978.58,1205.07
265,2,799.06,974.05,978.58,1205.07
266,2,799.06,974.05,978.58,1205.07
267,2,799.06,974.05,978.58,1205.07
268,2,799.06,974.05,978.58,1205.07
269,2,799.06,974.05,978.58,1205.07
270,2,799.06,974.05,978.58,1205.07
271,2,799.06,974.05,978.58,1205.07
272,2,799.06,974.05,978.58,1205.07
273,2,799.06,974.05,978.58,1205.07
274,2,799.06,974.05,978.58,1205.07
275,2,799.06,974.05,978.58,1205.07
276,2,799.06,974.05,978.58,1205.07
277,2,799.06,974.05,978.58,1205.07
278,2,799.06,974.05,978.58,1205.07
279,2,799.06,974.05,978.58,1205.07
280,2,799.06,974.05,978.58,1205.07
281,2,799.06,974.05,978.58,1205.07
282,2,799.06,974.05,978.58,1205.07
283,2,799.06,974.05,978.58,1205.07
284,2,799.06,974.05,978.58,1205.07
285,2,799.06,974.05,978.58,1205.07
286,2,799.06,974.05,978.58,1205.07
287,2,799.06,974.05,978.58,1205.07
288,2,799.06,974.05,978.58,1205.07
289,2,799.06,974.05,978.58,1205.07
290,2,799.06,974.05,978.58,1205.07
291,2,799.06,974.05,978.58,1205.07
292,2,799.06,974.05,978.58,1205.07
293,2,799.06,974.05,978.58,1205.07
294,2,799.06,974.05,978.58,1205.07
295,2,799.06,974.05,978.58,1205.07
296,2,799.06,974.05,978.58,1205.07
297,2,799.06,974.05,978.58,1205.07
298,2,799.06,974.05,978.58,1205.07
299,2,799.06,974.05,978.58,1205.07
300,2,799.06,974.05,978.58,1205.07
301,2,799.06,974.05,978.58,1205.07
302,2,799.06,974.05,978.58,1205.07
303,2,799.06,974.05,978.58,1205.07
304,2,799.06,974.05,978.58,1205.07
305,2,799.06,974.05,978.58,1205.07
306,2,799.06,974.05,978.58,1205.07
307,2,799.06,974.05,978.58,1205.07
308,2,799.06,974.05,978.58,1205.07
309,2,799.06,974.05,978.58,1205.07
310,2,799.06,974.05,978.58,1205.07
311,2,799.06,974.05,978.58,1205.07
312,2,799.06,974.05,978.58,1205.07
313,2,799.06,974.05,978.58,1205.07
314,2,799.06,974.05,978.58,1205.07
315,2,799.06,974.05,978.58,1205.07
316,2,799.06,974.05,978.58,1205.07
317,2,799.06,974.05,978.58,1205.07
318,2,799.06,974.05,978.58,1205.07
319,2,799.06,974.05,978.58,1205.07
320,2,799.06,974.05,978.58,1205.07
321,2,799.06,974.05,978.58,1205.07
322,2,799.06,974.05,978.58,1205.07
323,2,799.06,974.05,978.58,1205.07
324,2,799.06,974.05,978.58,1205.07
325,2,799.06,974.05,978.58,1205.07
326,2,799.06,974.05,978.58,1205.07
327,2,799.06,974.05,978.58,1205.07
328,2,799.06,974.05,978.58,1205.07
329,2,799.06,974.05,978.58,1205.07
330,2,799.06,974.05,978.58,1205.07
331,2,799.06,974.05,978.58,1205.07
332,2,799.06,974.05,978.58,1205.07
333,2,799.06,974.05,978.58,1205.07
334,2,799.06,974.05,978.58,1205.07
335,2,799.06,974.05,978.58,1205.07
336,2,799.06,974.05,978.58,1205.07
337,2,799.06,974.05,978.58,1205.07
338,2,799.06,974.05,978.58,1205.07
339,2,799.06,974.05,978.58,1205.07
340,2,799.06,974.05,978.58,1205.07
341,2,799.06,974.05,978.58,1205.07
342,2,799.06,974.05,978.58,1205.07
343,2,799.06,974.05,978.58,1205.07
344,2,799.06,974.05,978.58,1205.07
345,2,799.06,974.05,978.58,1205.07
346,2,799.06,974.05,978.58,1205.07
347,2,799.06,974.05,978.58,1205.07
348,2,799.06,974.05,978.58,1205.07
349,2,799.06,974.05,978.58,1205.07
350,2,799.06,974.05,978.58,1205.07
351,2,799.06,974.05,978.58,1205.07
352,2,799.06,974.05,978.58,1205.07
353,2,799.06,974.05,978.58,1205.07
354,2,799.06,974.05,978.58,1205.07
355,2,799.06,974.05,978.58,1205.07
356,2,799.06,974.05,978.58,1205.07
357,2,799.06,974.05,978.58,1205.07
358,2,799.06,974.05,978.58,1205.07
359,2,799.06,974.05,978.58,1205.07
360,2,799.06,974.05,978.58,1205.07
361,2,799.06,974.05,978.58,1205.07
362,2,799.06,974.05,978.58,1205.07
363,2,799.06,974.05,978.58,1205.07
364,2,799.06,974.05,978.58,1205.07
365,2,799.06,974.05,978.58,1205.07
366,2,799.06,974.05,978.58,1205.07
367,2,799.06,974.05,978.58,1205.07
368,2,799.06,974.05,978.58,1205.07
369,2,799.06,974.05,978.58,1205.07
370,2,799.06,974.05,978.58,1205.07
371,2,799.06,974.05,978.58,1205.07
372,2,799.06,974.05,978.58,1205.07
373,2,799.06,974.05,978.58,1205.07
374,2,799.06,974.05,978.58,1205.07
375,2,799.06,974.05,978.58,1205.07
376,2,799.06,974.05,978.58,1205.07
377,2,799.06,974.05,978.58,1205.07
378,2,799.06,974.05,978.58,1205.07
379,2,799.06,974.05,978.58,1205.07
380,2,799.06,974.05,978.58,1205.07
381,2,799.06,974.05,978.58,1205.07
382,2,799.06,974.05,978.58,1205.07
383,2,799.06,974.05,978.58,1205.07
384,2,799.06,974.05,978.58,1205.07
385,2,799.06,974.05,978.58,1205.07
386,2,799.06,974.05,978.58,1205.07
387,2,799.06,974.05,978.58,1205.07
388,2,799.06,974.05,978.58,1205.07
389,2,799.06,974.05,978.58,1205.07
390,2,799.06,974.05,978.58,1205.07
391,2,799.06,974.05,978.58,1205.07
392,2,799.06,974.05,978.58,1205.07
393,2,799.06,974.05,978.58,1205.07
394,2,799.06,974.05,978.58,1205.07
395,2,799.06,974.05,978.58,1205.07
396,2,799.06,974.05,978.58,1205.07
397,2,799.06,974.05,978.58,1205.07
398,2,799.06,974.05,978.58,1205.07
399,2,799.06,974.05,978.58,1205.07
400,2,799.06,974.05,978.58,1205.07
401,2,799.06,974.05,978.58,1205.07
402,2,799.06,974.05,978.58,1205.07
403,2,799.06,974.05,978.58,1205.07
404,2,799.06,974.05,978.58,1205.07
405,2,799.06,974.05,978.58,1205.07
406,2,799.06,974.05,978.58,1205.07
407,2,799.06,974.05,978.58,1205.07
