Frame,Object ID,x1,y1,x2,y2
387,7,813.11,1161.37,984.82,1304.97
388,7,813.11,1161.37,984.82,1304.97
389,7,813.11,1161.37,984.82,1304.97
390,7,813.11,1161.37,984.82,1304.97
391,7,813.11,1161.37,984.82,1304.97
392,7,813.11,1161.37,984.82,1304.97
393,7,813.11,1161.37,984.82,1304.97
394,7,813.11,1161.37,984.82,1304.97
395,7,813.11,1161.37,984.82,1304.97
396,7,813.11,1161.37,984.82,1304.97
397,7,813.11,1161.37,984.82,1304.97
398,7,813.11,1161.37,984.82,1304.97
399,7,813.11,1161.37,984.82,1304.97
400,7,813.11,1161.37,984.82,1304.97
401,7,813.11,1161.37,984.82,1304.97
402,7,813.11,1161.37,984.82,1304.97
403,7,813.11,1161.37,984.82,1304.97
404,7,813.11,1161.37,984.82,1304.97
405,7,813.11,1161.37,984.82,1304.97
406,7,813.11,1161.37,984.82,1304.97
407,7,813.11,1161.37,984.82,1304.97
