Frame,Object ID,x1,y1,x2,y2
130,1,252.86,190.68,438.79,412.39
131,1,251.62,190.99,437.54,412.71
132,1,250.37,191.31,436.29,413.02
133,1,249.12,191.62,435.04,413.33
134,1,247.87,191.93,433.79,413.64
135,1,247.87,191.93,433.79,413.64
136,1,247.87,191.93,433.79,413.64
137,1,247.87,191.93,433.79,413.64
138,1,247.87,191.93,433.79,413.64
139,1,247.87,191.93,433.79,413.64
140,1,247.87,191.93,433.79,413.64
144,1,247.87,191.93,433.79,413.64
154,1,287.06,118.63,480.62,415.22
155,1,287.53,126.44,481.09,418.03
156,1,288,134.25,481.56,420.84
157,1,288.47,142.05,482.03,423.65
158,1,288.94,149.86,482.5,426.46
159,1,289.4,157.67,482.97,429.27
160,1,289.87,165.47,483.43,432.08
161,1,290.34,173.28,483.9,434.89
162,1,290.81,181.08,484.37,437.7
163,1,291.28,188.89,484.84,440.51
164,1,291.75,196.7,485.31,443.32
165,1,292.99,199.51,486.56,446.13
166,1,294.24,202.32,487.8,448.94
167,1,295.49,205.13,489.05,451.75
168,1,296.74,207.94,490.3,454.56
169,1,297.99,210.75,491.55,457.37
170,1,299.24,213.56,492.8,460.18
171,1,300.49,216.37,494.05,462.99
172,1,301.74,219.18,495.3,465.8
173,1,302.99,221.99,496.55,468.61
174,1,304.23,224.79,497.8,471.42
175,1,302.83,222.92,492.33,466.73
176,1,301.42,221.05,486.87,462.05
177,1,300.02,219.18,481.4,457.36
178,1,298.61,217.3,475.94,452.68
179,1,297.21,215.43,470.47,447.99
180,1,295.81,213.56,465.01,443.31
181,1,294.4,211.68,459.54,438.62
182,1,293,209.81,454.08,433.94
183,1,291.59,207.94,448.62,429.25
184,1,290.19,206.06,443.15,424.57
185,1,288,205.13,440.97,423.63
186,1,285.81,204.19,438.78,422.69
187,1,283.63,203.25,436.6,421.76
188,1,281.44,202.32,434.41,420.82
189,1,279.26,201.38,432.22,419.88
190,1,277.07,200.44,430.04,418.95
191,1,274.89,199.51,427.85,418.01
192,1,272.7,198.57,425.67,417.08
193,1,270.52,197.63,423.48,416.14
194,1,268.33,196.7,421.3,415.2
195,1,267.4,196.7,420.36,415.2
196,1,266.46,196.7,419.42,415.2
197,1,265.52,196.7,418.49,415.2
198,1,264.59,196.7,417.55,415.2
199,1,263.65,196.7,416.62,415.2
200,1,262.71,196.7,415.68,415.2
201,1,261.78,196.7,414.74,415.2
202,1,260.84,196.7,413.81,415.2
203,1,259.9,196.7,412.87,415.2
204,1,258.97,196.7,411.93,415.2
205,1,259.75,197.56,412.71,416.06
206,1,260.53,198.41,413.49,416.92
207,1,261.31,199.27,414.27,417.78
208,1,262.09,200.13,415.05,418.64
209,1,262.87,200.99,415.83,419.5
210,1,263.65,201.85,416.62,420.35
211,1,264.43,202.71,417.4,421.21
212,1,265.21,203.57,418.18,422.07
213,1,265.99,204.42,418.96,422.93
214,1,266.77,205.28,419.74,423.79
215,1,267.55,206.14,420.52,424.65
216,1,268.33,207,421.3,425.51
217,1,269.11,207.86,422.08,426.36
218,1,269.89,208.72,422.86,427.22
219,1,270.67,209.58,423.64,428.08
220,1,271.45,210.43,424.42,428.94
221,1,272.23,211.29,425.2,429.8
222,1,273.02,212.15,425.98,430.66
223,1,273.8,213.01,426.76,431.52
224,1,274.58,213.87,427.54,432.37
225,1,278.63,215.59,431.6,434.09
226,1,282.69,217.3,435.66,435.81
227,1,286.75,219.02,439.72,437.53
228,1,290.81,220.74,443.78,439.24
229,1,294.87,222.46,447.83,440.96
230,1,298.93,224.17,451.89,442.68
231,1,302.98,225.89,455.95,444.39
232,1,307.04,227.61,460.01,446.11
233,1,311.1,229.32,464.07,447.83
234,1,315.16,231.04,468.13,449.55
235,1,321.87,234.32,474.84,452.82
236,1,328.58,237.6,481.55,456.1
237,1,335.3,240.87,488.26,459.38
238,1,342.01,244.15,494.98,462.66
239,1,348.72,247.43,501.69,465.94
240,1,355.43,250.71,508.4,469.21
241,1,362.15,253.99,515.11,472.49
242,1,368.86,257.26,521.82,475.77
243,1,375.57,260.54,528.54,479.05
244,1,382.28,263.82,535.25,482.33
245,1,389.78,269.44,542.74,487.94
246,1,397.27,275.06,550.23,493.56
247,1,404.76,280.68,557.73,499.18
248,1,412.25,286.3,565.22,504.8
249,1,419.75,291.92,572.71,510.42
250,1,427.24,297.54,580.21,516.04
251,1,434.73,303.16,587.7,521.66
252,1,442.23,308.78,595.19,527.28
253,1,449.72,314.4,602.68,532.9
254,1,457.21,320.02,610.18,538.52
255,1,458.3,322.51,611.27,541.02
256,1,459.4,325.01,612.36,543.52
257,1,460.49,327.51,613.45,546.01
258,1,461.58,330.01,614.55,548.51
259,1,462.67,332.5,615.64,551.01
260,1,463.77,335,616.73,553.51
261,1,464.86,337.5,617.83,556
262,1,465.95,340,618.92,558.5
263,1,467.05,342.49,620.01,561
264,1,468.14,344.99,621.1,563.5
265,1,467.65,345.53,620.62,564.03
266,1,467.17,346.07,620.13,564.57
267,1,466.68,346.61,619.64,565.11
268,1,466.19,347.15,619.16,565.65
269,1,465.71,347.69,618.67,566.19
270,1,465.22,348.23,618.18,566.73
271,1,464.73,348.77,617.7,567.27
272,1,464.25,349.31,617.21,567.81
273,1,463.76,349.85,616.72,568.35
274,1,463.27,350.38,616.24,568.89
275,1,462.79,350.92,615.75,569.43
276,1,462.3,351.46,615.26,569.97
277,1,461.81,352,614.78,570.51
278,1,461.33,352.54,614.29,571.05
279,1,460.84,353.08,613.8,571.59
280,1,460.35,353.62,613.32,572.13
281,1,459.87,354.16,612.83,572.67
282,1,459.38,354.7,612.34,573.21
283,1,458.89,355.24,611.86,573.75
284,1,458.41,355.78,611.37,574.28
285,1,457.92,356.32,610.88,574.82
286,1,457.43,356.86,610.4,575.36
287,1,456.95,357.4,609.91,575.9
288,1,456.46,357.94,609.42,576.44
289,1,455.97,358.48,608.94,576.98
290,1,455.49,359.02,608.45,577.52
291,1,455,359.56,607.96,578.06
292,1,454.51,360.1,607.48,578.6
293,1,454.03,360.63,606.99,579.14
294,1,453.54,361.17,606.5,579.68
295,1,453.05,361.71,606.02,580.22
296,1,452.57,362.25,605.53,580.76
297,1,452.08,362.79,605.04,581.3
298,1,451.59,363.33,604.56,581.84
299,1,450.19,358.97,603.15,577.48
300,1,448.78,354.62,601.75,573.12
301,1,447.38,350.26,600.34,568.76
302,1,445.97,345.9,598.94,564.41
303,1,444.57,341.54,597.53,560.05
304,1,443.16,337.19,596.13,555.69
305,1,439.89,328.6,592.85,547.11
306,1,436.61,320.01,589.57,538.52
307,1,433.33,311.43,586.3,529.93
308,1,430.05,302.84,583.02,521.35
309,1,426.77,294.26,579.74,512.76
310,1,417.25,282.55,570.22,501.06
311,1,407.73,270.84,560.7,489.35
312,1,398.21,259.14,551.17,477.64
313,1,388.69,247.43,541.65,465.93
314,1,379.16,235.72,532.13,454.23
315,1,364.02,222.35,521.51,445.53
316,1,348.88,208.98,510.89,436.84
317,1,333.74,195.61,500.27,428.14
318,1,307.45,181.49,478.51,418.71
319,1,281.16,167.37,456.74,409.27
320,1,254.87,153.26,434.97,399.83
321,1,228.58,139.14,413.2,390.39
322,1,202.28,125.03,391.43,380.95
323,1,175.99,110.91,369.66,371.52
324,1,149.7,96.79,347.9,362.08
325,1,127.71,81.65,325.42,343.97
326,1,105.71,66.51,302.94,325.86
327,1,83.72,51.37,280.46,307.76
328,1,61.72,36.22,257.98,289.65
329,1,39.73,21.08,235.51,271.54
330,1,17.74,5.94,213.03,253.43
331,1,13.3,4.45,208.11,248.99
332,1,8.87,2.97,203.19,244.54
333,1,4.43,1.48,198.28,240.09
334,1,0,0,193.36,235.64
335,1,0,0,193.36,235.64
336,1,0,0,193.36,235.64
337,1,0,0,193.36,235.64
338,1,0,0,193.36,235.64
339,1,0,0,193.36,235.64
340,1,0,0,193.36,235.64
341,1,0,0,193.36,235.64
342,1,0,0,193.36,235.64
343,1,0,0,193.36,235.64
344,1,0,0,193.36,235.64
149,1,263.65,106.15,455.65,394.93
150,1,263.65,106.15,455.65,394.93
151,1,263.65,106.15,455.65,394.93
152,1,263.65,106.15,455.65,394.93
153,1,263.65,106.15,455.65,394.93
154,1,263.65,106.15,455.65,394.93
